Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3819040812, 850, 0, 164, 1047, 548, 13, 119, 17, 1, 2004
3819041859, 852, 0, 156, 1035, 522, 13, 119, 17, 1, 2005
3819042894, 851, 0, 151, 1046, 535, 13, 121, 17, 1, 2030
3819043940, 850, 0, 166, 1033, 546, 13, 122, 17, 1, 2061
3819044973, 851, 0, 162, 1032, 552, 13, 125, 17, 1, 2101
3819046005, 851, 0, 149, 1038, 555, 13, 123, 17, 1, 2052
3819047043, 850, 0, 147, 1029, 524, 13, 121, 17, 1, 2036
3819048072, 850, 0, 167, 1047, 518, 13, 119, 17, 1, 2010
3819049119, 850, 0, 154, 1031, 489, 13, 117, 17, 1, 1965
3819050150, 850, 0, 141, 1028, 503, 13, 114, 17, 1, 1910
3819051178, 850, 0, 133, 1032, 457, 13, 111, 17, 1, 1860
3819052211, 851, 0, 142, 1028, 471, 13, 112, 17, 1, 1879
3819053239, 850, 0, 143, 1028, 460, 13, 114, 17, 1, 1916
3819054267, 851, 0, 135, 1026, 476, 13, 113, 17, 1, 1909
3819055293, 850, 0, 133, 1031, 478, 13, 114, 17, 1, 1928
3819056324, 851, 0, 138, 1040, 487, 13, 116, 17, 1, 1965
3819057364, 850, 0, 157, 1032, 489, 13, 118, 17, 1, 1994
3819058397, 850, 0, 160, 1032, 495, 13, 117, 17, 1, 1983
3819059429, 851, 0, 154, 1025, 480, 13, 119, 17, 1, 2006
3819060454, 850, 0, 144, 1028, 497, 13, 118, 17, 1, 1991
3819061482, 850, 0, 149, 1025, 482, 13, 118, 17, 1, 1993
3819062507, 851, 0, 157, 1030, 502, 13, 119, 17, 1, 2000
3819063537, 850, 0, 157, 1037, 484, 13, 117, 17, 1, 1975
3819064574, 850, 0, 158, 1034, 474, 13, 117, 17, 1, 1984
3819065608, 850, 0, 140, 1034, 462, 13, 117, 17, 1, 1950
3819066642, 850, 0, 141, 1034, 480, 14, 124, 17, 1, 2020
3819067676, 850, 0, 143, 1022, 494, 14, 123, 17, 1, 2079
3819068698, 850, 0, 158, 1038, 545, 14, 124, 17, 0, 2092
3819069736, 851, 0, 165, 1043, 570, 14, 124, 17, 0, 2099
3819070779, 850, 0, 155, 1027, 585, 14, 124, 17, 0, 2077
3819071806, 850, 0, 151, 1028, 555, 14, 121, 17, 0, 2031
3819072834, 850, 0, 151, 1029, 538, 14, 119, 17, 0, 2023
3819073863, 850, 0, 146, 1019, 553, 14, 120, 17, 0, 2027
3819074882, 850, 0, 153, 1024, 560, 14, 120, 17, 0, 2035
3819075906, 850, 0, 158, 1027, 559, 14, 120, 17, 0, 2021
3819076934, 850, 0, 153, 1027, 562, 14, 118, 17, 0, 1997
3819077961, 851, 0, 159, 1047, 559, 14, 118, 17, 0, 1996
3819079008, 850, 0, 172, 1050, 560, 14, 118, 17, 0, 1993
3819080058, 850, 0, 151, 1035, 551, 14, 116, 17, 0, 1942
3819081093, 850, 0, 152, 1032, 552, 14, 114, 17, 0, 1919
3819082125, 850, 0, 148, 1029, 548, 14, 114, 17, 0, 1912
3819083154, 850, 0, 147, 1020, 536, 14, 113, 17, 0, 1908
3819084175, 852, 0, 142, 1032, 540, 14, 113, 17, 0, 1900
3819085208, 852, 0, 138, 1034, 520, 14, 110, 17, 0, 1865
3819086242, 851, 0, 139, 1025, 507, 15, 125, 17, 0, 1846
3819087267, 850, 0, 162, 1035, 587, 15, 125, 17, 0, 2073
3819088302, 850, 0, 162, 1039, 616, 15, 122, 17, 1, 2035
3819089341, 850, 0, 158, 1033, 615, 15, 123, 17, 1, 2066
3819090374, 850, 0, 158, 1026, 620, 15, 125, 17, 1, 2100
3819091400, 850, 0, 169, 1032, 624, 15, 126, 17, 1, 2122
3819092432, 850, 0, 158, 1025, 643, 15, 128, 17, 1, 2148
3819093457, 851, 0, 151, 1045, 625, 15, 128, 17, 1, 2148
3819094502, 851, 0, 164, 1036, 618, 15, 126, 17, 1, 2130
3819095538, 851, 0, 161, 1031, 599, 15, 125, 17, 1, 2094
3819096569, 850, 0, 162, 1030, 616, 15, 125, 17, 1, 2122
3819097599, 850, 0, 166, 1039, 619, 15, 124, 17, 1, 2108
3819098638, 852, 0, 133, 1019, 609, 15, 123, 17, 1, 2074
3819099657, 851, 0, 142, 1026, 592, 15, 121, 17, 1, 2043
3819100683, 850, 0, 150, 1037, 598, 15, 122, 17, 1, 2056
3819101720, 850, 0, 152, 1027, 612, 15, 125, 17, 1, 2106
3819102747, 851, 0, 156, 1028, 605, 15, 125, 17, 1, 2120
3819103775, 850, 0, 152, 1023, 596, 15, 126, 17, 1, 2109
3819104798, 850, 0, 151, 1028, 579, 15, 123, 17, 1, 2070
3819105826, 850, 0, 153, 1032, 596, 15, 123, 17, 1, 2068
3819106858, 852, 0, 151, 1039, 570, 15, 121, 17, 1, 2043
3819107897, 851, 0, 143, 1027, 588, 15, 120, 17, 1, 2035
3819108924, 850, 0, 142, 1029, 582, 15, 121, 17, 1, 2054
3819109953, 850, 0, 141, 1035, 577, 15, 125, 17, 1, 2102
3819110988, 850, 0, 151, 1025, 596, 15, 129, 17, 1, 2155
3819112013, 850, 0, 159, 1034, 617, 15, 132, 17, 1, 2236
3819113047, 851, 0, 158, 1034, 624, 15, 135, 17, 1, 2257
3819114081, 850, 0, 150, 1027, 577, 15, 135, 17, 1, 2286
3819115108, 850, 0, 156, 1025, 620, 15, 135, 17, 1, 2274
3819116133, 851, 0, 144, 1022, 585, 15, 134, 17, 1, 2268
3819117156, 851, 0, 153, 1022, 572, 15, 135, 17, 1, 2290
3819118178, 851, 0, 152, 1023, 553, 15, 136, 17, 1, 2303
3819119201, 850, 0, 145, 1020, 547, 15, 136, 17, 1, 2299
3819120221, 852, 0, 154, 1025, 542, 15, 137, 17, 1, 2299
3819121246, 850, 0, 156, 1028, 532, 15, 137, 17, 1, 2314
3819122274, 851, 0, 150, 1025, 537, 15, 136, 17, 1, 2300
3819123299, 850, 0, 159, 1032, 536, 15, 139, 17, 1, 2336
3819124331, 850, 0, 171, 1033, 545, 15, 139, 17, 1, 2363
3819125364, 850, 0, 155, 1026, 554, 15, 142, 17, 1, 2398
3819126390, 850, 0, 166, 1041, 536, 15, 142, 17, 1, 2397
3819127431, 850, 0, 154, 1038, 524, 14, 134, 17, 1, 2263
3819128469, 851, 0, 144, 1026, 509, 14, 138, 17, 1, 2298
3819129496, 851, 0, 160, 1034, 565, 14, 139, 17, 0, 2361
3819130530, 851, 0, 166, 1033, 589, 14, 140, 17, 0, 2367
3819131563, 850, 0, 172, 1036, 624, 14, 139, 17, 0, 2344
3819132599, 850, 0, 161, 1028, 630, 14, 139, 17, 0, 2348
3819133627, 850, 0, 147, 1033, 623, 14, 138, 17, 0, 2346
3819134660, 852, 0, 144, 1031, 626, 14, 138, 17, 0, 2315
3819135691, 850, 0, 163, 1048, 644, 14, 136, 17, 0, 2300
3819136739, 851, 0, 148, 1030, 637, 14, 135, 17, 0, 2276
3819137769, 850, 0, 142, 1026, 624, 14, 134, 17, 0, 2265
3819138795, 850, 0, 169, 1035, 628, 14, 135, 17, 0, 2295
3819139830, 851, 0, 156, 1025, 639, 14, 135, 17, 0, 2283
3819140855, 850, 0, 153, 1036, 631, 14, 133, 17, 0, 2260
3819141891, 850, 0, 166, 1037, 644, 14, 134, 17, 0, 2267
3819142928, 850, 0, 151, 1027, 628, 14, 134, 17, 0, 2262
3819143955, 850, 0, 156, 1032, 624, 14, 133, 17, 0, 2251
3819144987, 852, 0, 143, 1031, 629, 14, 132, 17, 0, 2239
3819146018, 852, 0, 143, 1035, 619, 14, 131, 17, 0, 2203
3819147053, 852, 0, 134, 1038, 622, 14, 129, 17, 0, 2176
3819148091, 850, 0, 145, 1036, 620, 14, 128, 17, 0, 2159
3819149128, 850, 0, 133, 1039, 661, 14, 129, 17, 1, 2184
3819150167, 850, 0, 151, 1031, 644, 14, 131, 17, 1, 2202
3819151198, 850, 0, 159, 1033, 668, 14, 136, 17, 1, 2262
3819152231, 850, 0, 140, 1029, 665, 14, 136, 17, 1, 2307
3819153260, 850, 0, 159, 1034, 671, 14, 138, 17, 1, 2325
3819154294, 850, 0, 152, 1032, 659, 14, 139, 17, 1, 2348
3819155326, 850, 0, 163, 1036, 660, 14, 141, 17, 1, 2375
3819156362, 850, 0, 153, 1033, 611, 14, 143, 17, 1, 2404
3819157395, 850, 0, 171, 1032, 646, 14, 145, 17, 1, 2450
3819158427, 850, 0, 162, 1041, 668, 14, 147, 17, 1, 2479
3819159468, 852, 0, 162, 1035, 630, 14, 148, 17, 1, 2497
3819160503, 851, 0, 165, 1034, 659, 14, 151, 17, 1, 2519
3819161537, 850, 0, 162, 1028, 647, 14, 154, 17, 1, 2583
3819162565, 850, 0, 179, 1043, 670, 14, 154, 17, 1, 2601
3819163608, 850, 0, 169, 1030, 664, 14, 155, 17, 1, 2620
3819164638, 852, 0, 172, 1034, 675, 14, 158, 17, 1, 2660
3819165672, 852, 0, 174, 1038, 670, 14, 161, 17, 1, 2713
3819166711, 850, 0, 178, 1041, 711, 14, 162, 17, 1, 2685
3819167752, 850, 0, 162, 1028, 587, 13, 148, 17, 1, 2503
3819168780, 850, 0, 168, 1028, 608, 13, 152, 17, 1, 2545
3819169808, 850, 0, 173, 1035, 606, 13, 154, 17, 1, 2607
3819170843, 851, 0, 167, 1031, 593, 13, 156, 17, 1, 2643
3819171874, 850, 0, 164, 1021, 597, 13, 158, 17, 1, 2667
3819172895, 851, 1, 175, 1044, 633, 13, 161, 17, 1, 2717
3819173939, 850, 0, 167, 1029, 601, 13, 163, 17, 1, 2760
3819174968, 851, 0, 171, 1030, 613, 13, 164, 17, 1, 2772
3819175998, 851, 0, 167, 1024, 576, 13, 167, 17, 1, 2803
3819177022, 851, 0, 178, 1035, 604, 13, 169, 17, 1, 2856
3819178057, 850, 0, 183, 1041, 621, 13, 172, 17, 1, 2900
3819179098, 850, 0, 176, 1030, 635, 13, 173, 17, 1, 2929
3819180128, 852, 0, 185, 1045, 670, 13, 176, 17, 1, 2963
3819181173, 850, 0, 188, 1043, 680, 13, 179, 17, 1, 3013
3819182216, 850, 0, 195, 1050, 666, 13, 181, 17, 1, 3045
3819183266, 850, 0, 187, 1042, 650, 13, 183, 17, 1, 3101
3819184308, 852, 0, 185, 1044, 671, 13, 185, 17, 1, 3113
3819185352, 850, 0, 186, 1040, 663, 13, 188, 17, 1, 3169
3819186392, 850, 0, 191, 1046, 669, 13, 190, 17, 1, 3223
3819187438, 850, 0, 194, 1049, 664, 13, 192, 17, 1, 3257
3819188487, 850, 0, 193, 1048, 682, 13, 194, 17, 1, 3278
3819189535, 850, 0, 198, 1053, 697, 13, 201, 17, 1, 3379
3819190588, 850, 0, 200, 1053, 726, 13, 204, 17, 1, 3447
3819191641, 852, 0, 195, 1049, 735, 13, 206, 17, 1, 3495
3819192690, 850, 0, 199, 1052, 726, 13, 209, 17, 1, 3519
3819193742, 850, 0, 200, 1053, 758, 13, 213, 17, 1, 3593
3819194795, 851, 0, 210, 1063, 773, 13, 217, 17, 1, 3652
3819195858, 800, 0, 201, 1004, 740, 13, 221, 16, 1, 3498
3819196862, 800, 0, 211, 1016, 756, 13, 224, 16, 1, 3562
3819197878, 801, 0, 207, 1010, 696, 13, 227, 16, 1, 3604
3819198888, 801, 0, 209, 1012, 742, 13, 228, 16, 1, 3637
3819199900, 801, 0, 207, 1008, 781, 13, 230, 16, 1, 3671
3819200908, 801, 0, 216, 1018, 772, 13, 234, 16, 1, 3727
3819201926, 800, 0, 204, 1007, 789, 13, 237, 16, 1, 3780
3819202933, 800, 0, 213, 1017, 845, 13, 239, 16, 1, 3814
3819203950, 801, 0, 220, 1021, 814, 13, 241, 16, 1, 3835
3819204971, 800, 0, 216, 1017, 801, 13, 245, 16, 1, 3897
3819205988, 800, 0, 223, 1027, 823, 13, 247, 16, 1, 3933
3819207015, 800, 0, 226, 1028, 824, 13, 248, 16, 0, 3965
3819208043, 801, 1, 210, 1017, 903, 13, 247, 16, 0, 3946
3819209061, 801, 0, 216, 1019, 933, 13, 247, 16, 0, 3941
3819210080, 804, 0, 211, 1017, 956, 13, 247, 16, 0, 3952
3819211097, 800, 0, 214, 1020, 987, 13, 247, 16, 0, 3926
3819212117, 800, 0, 220, 1025, 999, 13, 244, 16, 0, 3859
3819213143, 800, 0, 212, 1015, 1020, 13, 240, 16, 0, 3833
3819214158, 800, 0, 208, 1011, 991, 13, 239, 16, 0, 3803
3819215169, 800, 0, 202, 1004, 976, 13, 237, 16, 0, 3792
3819216173, 800, 0, 202, 1006, 993, 13, 236, 16, 0, 3776
3819217179, 800, 0, 208, 1014, 1013, 13, 236, 16, 0, 3764
3819218193, 800, 0, 199, 1004, 982, 13, 235, 16, 0, 3760
3819219197, 801, 0, 207, 1012, 999, 13, 235, 16, 0, 3760
3819220209, 800, 0, 205, 1009, 985, 13, 235, 16, 0, 3743
3819221218, 800, 0, 211, 1012, 997, 13, 234, 16, 0, 3727
3819222230, 801, 0, 208, 1013, 982, 13, 231, 16, 0, 3674
3819223243, 800, 0, 213, 1018, 1018, 13, 229, 16, 0, 3614
3819224261, 801, 0, 207, 1009, 958, 13, 223, 16, 0, 3503
3819225270, 800, 0, 204, 1006, 911, 13, 215, 16, 0, 3359
3819226276, 800, 0, 201, 1006, 885, 13, 206, 16, 0, 3216
3819227282, 800, 0, 204, 1011, 904, 13, 205, 16, 1, 3182
3819228293, 801, 0, 201, 1005, 954, 13, 214, 16, 1, 3350
3819229298, 800, 0, 202, 1004, 1004, 13, 222, 16, 1, 3491
3819230302, 801, 0, 206, 1014, 1060, 13, 232, 16, 1, 3668
3819231316, 800, 0, 226, 1032, 1041, 13, 237, 16, 1, 3748
3819232348, 801, 0, 217, 1021, 1106, 13, 238, 16, 1, 3808
3819233369, 800, 0, 224, 1025, 1093, 13, 240, 16, 1, 3830
3819234394, 801, 0, 211, 1015, 1045, 13, 242, 16, 1, 3855
3819235409, 800, 0, 212, 1014, 1076, 13, 244, 16, 1, 3895
3819236423, 801, 0, 214, 1020, 1080, 13, 246, 16, 1, 3919
3819237443, 800, 0, 220, 1025, 1074, 13, 248, 16, 1, 3945
3819238468, 800, 0, 222, 1023, 1058, 13, 251, 16, 1, 3996
3819239491, 802, 0, 215, 1020, 1040, 13, 254, 16, 1, 4057
3819240511, 800, 0, 226, 1029, 1076, 13, 260, 16, 1, 4114
3819241540, 801, 0, 222, 1024, 1051, 13, 261, 16, 1, 4173
3819242564, 801, 0, 220, 1026, 1060, 13, 262, 16, 1, 4189
3819243590, 800, 0, 225, 1029, 1064, 13, 266, 16, 1, 4221
3819244619, 800, 0, 231, 1032, 1074, 13, 268, 16, 1, 4279
3819245651, 800, 0, 227, 1033, 1066, 13, 272, 16, 1, 4319
3819246685, 800, 0, 222, 1027, 1081, 13, 273, 16, 1, 4358
3819247712, 800, 0, 226, 1029, 1096, 13, 273, 16, 1, 4368
3819248741, 801, 0, 231, 1035, 1121, 13, 277, 16, 1, 4397
3819249776, 800, 0, 235, 1037, 1115, 13, 280, 16, 1, 4467
3819250813, 801, 0, 235, 1039, 1111, 13, 284, 16, 1, 4503
3819251852, 800, 0, 244, 1045, 1128, 13, 288, 16, 1, 4583
3819252897, 801, 0, 247, 1048, 1144, 13, 293, 16, 1, 4648
3819253945, 800, 0, 250, 1053, 1182, 13, 296, 16, 1, 4705
3819254998, 800, 0, 250, 1050, 1176, 13, 298, 16, 1, 4752
3819256048, 750, 0, 250, 1001, 1070, 13, 300, 15, 1, 4485
3819257049, 801, 0, 245, 1050, 1118, 13, 304, 16, 1, 4829
3819258100, 800, 0, 261, 1063, 1150, 13, 306, 16, 1, 4892
3819259163, 800, 0, 256, 1059, 1143, 13, 309, 16, 1, 4920
3819260222, 800, 0, 256, 1058, 1128, 13, 312, 16, 1, 4952
3819261280, 801, 0, 260, 1065, 1154, 13, 314, 16, 1, 4999
3819262345, 800, 0, 267, 1068, 1142, 13, 318, 16, 1, 5070
3819263413, 750, 0, 250, 1002, 1134, 13, 321, 15, 1, 4799
3819264415, 750, 0, 254, 1006, 1137, 13, 324, 15, 1, 4836
3819265421, 751, 0, 254, 1007, 1133, 13, 325, 15, 1, 4864
3819266428, 750, 0, 258, 1013, 1135, 13, 330, 15, 1, 4903
3819267441, 750, 0, 258, 1010, 1099, 13, 332, 15, 1, 4969
3819268451, 750, 0, 254, 1007, 1102, 13, 335, 15, 1, 5000
3819269459, 751, 0, 260, 1012, 1056, 13, 336, 15, 1, 5028
3819270472, 750, 0, 254, 1009, 1116, 13, 338, 15, 1, 5046
3819271481, 750, 0, 262, 1014, 1105, 13, 341, 15, 1, 5091
3819272495, 751, 0, 266, 1021, 1101, 13, 345, 15, 1, 5150
3819273517, 751, 0, 264, 1019, 1103, 13, 347, 15, 1, 5200
3819274536, 750, 0, 270, 1021, 1123, 13, 348, 15, 1, 5212
3819275557, 750, 0, 275, 1027, 1135, 13, 356, 15, 1, 5284
3819276584, 750, 0, 278, 1031, 1135, 13, 359, 15, 1, 5362
3819277615, 750, 0, 281, 1037, 1199, 13, 363, 15, 1, 5411
3819278653, 752, 0, 291, 1045, 1177, 13, 366, 15, 1, 5488
3819279698, 750, 0, 295, 1049, 1165, 13, 370, 15, 1, 5535
3819280747, 750, 0, 297, 1047, 1206, 13, 372, 15, 1, 5570
3819281794, 750, 0, 292, 1047, 1220, 13, 377, 15, 1, 5621
3819282841, 750, 0, 299, 1049, 1200, 13, 378, 15, 1, 5669
3819283890, 750, 0, 292, 1044, 1132, 13, 383, 15, 1, 5713
3819284934, 751, 0, 302, 1057, 1184, 13, 384, 15, 1, 5753
3819285991, 750, 0, 302, 1054, 1157, 13, 388, 15, 1, 5795
3819287045, 750, 0, 303, 1058, 1146, 13, 390, 15, 1, 5839
3819288103, 751, 0, 308, 1062, 1193, 13, 392, 15, 1, 5870
3819289165, 750, 0, 308, 1061, 1204, 13, 393, 15, 1, 5887
3819290226, 750, 0, 307, 1060, 1128, 13, 395, 15, 1, 5913
3819291286, 751, 0, 313, 1068, 1114, 13, 396, 15, 1, 5936
3819292354, 750, 0, 310, 1062, 1139, 13, 398, 15, 1, 5951
3819293416, 750, 0, 314, 1064, 1049, 13, 399, 15, 1, 5978
3819294480, 753, 0, 311, 1068, 1116, 13, 401, 15, 0, 5996
3819295548, 750, 0, 317, 1068, 1213, 13, 401, 15, 0, 6002
3819296616, 751, 0, 310, 1064, 1256, 13, 401, 15, 0, 6007
3819297681, 750, 0, 308, 1061, 1296, 13, 400, 15, 0, 5985
3819298742, 750, 0, 303, 1056, 1379, 13, 398, 15, 0, 5957
3819299798, 750, 0, 302, 1056, 1466, 13, 397, 15, 0, 5955
3819300854, 750, 0, 308, 1060, 1450, 13, 397, 15, 0, 5946
3819301914, 750, 0, 297, 1050, 1504, 13, 397, 15, 0, 5954
3819302964, 750, 0, 293, 1046, 1495, 13, 396, 15, 0, 5913
3819304010, 750, 0, 298, 1051, 1563, 13, 394, 15, 0, 5897
3819305062, 750, 0, 300, 1052, 1541, 13, 393, 15, 0, 5889
3819306114, 751, 0, 302, 1055, 1676, 13, 392, 15, 0, 5879
3819307169, 750, 0, 291, 1049, 1612, 13, 391, 15, 0, 5865
3819308218, 750, 0, 286, 1038, 1629, 13, 391, 15, 0, 5841
3819309256, 750, 0, 286, 1037, 1613, 13, 388, 15, 0, 5820
3819310293, 750, 0, 296, 1048, 1592, 13, 387, 15, 0, 5805
3819311341, 750, 0, 286, 1037, 1619, 13, 387, 15, 0, 5796
3819312378, 750, 0, 285, 1040, 1632, 13, 385, 15, 0, 5766
3819313418, 750, 0, 278, 1033, 1626, 13, 384, 15, 0, 5760
3819314451, 750, 0, 281, 1033, 1640, 13, 384, 15, 1, 5741
3819315485, 750, 0, 283, 1036, 1640, 13, 386, 15, 1, 5789
3819316521, 750, 0, 285, 1038, 1634, 13, 386, 15, 1, 5790
3819317559, 751, 0, 287, 1038, 1577, 13, 389, 15, 1, 5797
3819318597, 751, 0, 287, 1043, 1562, 13, 391, 15, 1, 5852
3819319640, 750, 0, 295, 1053, 1483, 13, 394, 15, 1, 5889
3819320693, 750, 0, 300, 1050, 1434, 13, 395, 15, 1, 5914
3819321744, 750, 0, 297, 1052, 1420, 13, 397, 15, 1, 5943
3819322796, 750, 0, 306, 1060, 1461, 13, 399, 15, 1, 5980
3819323856, 751, 0, 306, 1061, 1415, 13, 405, 15, 1, 6051
3819324917, 750, 0, 316, 1067, 1438, 13, 408, 15, 1, 6102
3819325984, 750, 0, 307, 1065, 1438, 13, 411, 15, 1, 6140
3819327049, 751, 0, 310, 1062, 1413, 13, 413, 15, 1, 6179
3819328111, 700, 0, 306, 1008, 1340, 13, 416, 14, 1, 5797
3819329119, 700, 0, 298, 1004, 1346, 13, 418, 14, 1, 5844
3819330123, 700, 0, 303, 1007, 1288, 13, 420, 14, 1, 5871
3819331130, 700, 0, 305, 1010, 1374, 13, 422, 14, 1, 5901
3819332140, 700, 0, 306, 1010, 1345, 13, 425, 14, 1, 5926
3819333150, 700, 0, 312, 1017, 1353, 13, 427, 14, 1, 5953
3819334167, 700, 0, 312, 1017, 1371, 13, 431, 14, 1, 5992
3819335184, 700, 0, 320, 1023, 1386, 13, 432, 14, 1, 6042
3819336207, 700, 0, 317, 1018, 1374, 13, 434, 14, 1, 6062
3819337225, 700, 0, 320, 1021, 1373, 13, 438, 14, 1, 6098
3819338246, 700, 0, 318, 1020, 1355, 13, 440, 14, 1, 6149
3819339266, 700, 0, 322, 1024, 1384, 13, 441, 14, 1, 6162
3819340290, 700, 0, 325, 1028, 1349, 13, 443, 14, 1, 6202
3819341319, 700, 0, 329, 1030, 1399, 13, 446, 14, 1, 6226
3819342349, 701, 0, 327, 1030, 1423, 13, 447, 14, 1, 6253
3819343379, 701, 0, 331, 1033, 1405, 13, 449, 14, 1, 6281
3819344412, 700, 0, 331, 1033, 1371, 13, 450, 14, 1, 6299
3819345445, 700, 0, 336, 1037, 1417, 13, 453, 14, 1, 6320
3819346483, 700, 0, 329, 1031, 1366, 13, 454, 14, 1, 6347
3819347514, 700, 0, 335, 1039, 1424, 13, 458, 14, 1, 6373
3819348553, 700, 0, 336, 1037, 1419, 13, 459, 14, 1, 6415
3819349590, 701, 0, 339, 1042, 1398, 13, 460, 14, 1, 6437
3819350632, 700, 0, 345, 1046, 1422, 13, 462, 14, 1, 6462
3819351678, 700, 0, 342, 1046, 1391, 13, 463, 14, 1, 6470
3819352724, 700, 0, 348, 1050, 1396, 13, 463, 14, 1, 6482
3819353774, 700, 0, 342, 1044, 1388, 13, 463, 14, 1, 6482
3819354818, 700, 0, 343, 1046, 1428, 13, 464, 14, 1, 6492
3819355864, 701, 0, 344, 1048, 1361, 13, 464, 14, 1, 6496
3819356913, 701, 0, 349, 1053, 1369, 13, 465, 14, 1, 6502
3819357966, 700, 0, 345, 1050, 1317, 13, 466, 14, 1, 6512
3819359016, 700, 0, 357, 1059, 1393, 13, 467, 14, 1, 6529
3819360075, 701, 0, 347, 1051, 1335, 13, 468, 14, 1, 6546
