Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3816886351, 700, 0, 343, 1044, 1507, 9, 500, 14, 1, 7000
3816887395, 700, 0, 345, 1045, 1521, 9, 500, 14, 1, 7000
3816888440, 701, 0, 343, 1044, 1472, 9, 500, 14, 1, 7000
3816889484, 700, 0, 342, 1044, 1452, 9, 500, 14, 1, 7000
3816890528, 700, 0, 343, 1045, 1458, 9, 500, 14, 1, 7000
3816891573, 700, 0, 345, 1047, 1463, 9, 500, 14, 1, 7000
3816892620, 700, 0, 347, 1049, 1477, 9, 500, 14, 1, 7000
3816893669, 700, 0, 344, 1046, 1463, 9, 500, 14, 1, 7000
3816894715, 700, 0, 353, 1054, 1433, 9, 500, 14, 1, 7000
3816895769, 700, 0, 343, 1046, 1386, 9, 500, 14, 1, 7000
3816896815, 702, 0, 342, 1045, 1338, 9, 500, 14, 1, 7000
3816897860, 700, 0, 347, 1047, 1362, 9, 500, 14, 0, 7000
3816898907, 701, 0, 352, 1053, 1655, 9, 500, 14, 0, 7000
3816899960, 700, 0, 357, 1058, 1713, 9, 500, 14, 0, 7000
3816901018, 700, 0, 356, 1059, 1670, 9, 500, 14, 0, 7000
3816902077, 702, 0, 364, 1067, 1667, 9, 500, 14, 0, 7000
3816903144, 700, 0, 350, 1053, 1794, 9, 500, 14, 0, 7000
3816904197, 700, 0, 354, 1056, 1809, 9, 500, 14, 0, 7000
3816905253, 701, 0, 338, 1041, 1766, 9, 500, 14, 0, 7000
3816906294, 700, 0, 343, 1043, 1756, 9, 500, 14, 0, 7000
3816907337, 702, 2, 351, 1058, 1897, 9, 500, 14, 0, 7000
3816908395, 700, 0, 347, 1047, 1839, 9, 500, 14, 0, 7000
3816909442, 701, 0, 339, 1041, 1865, 9, 500, 14, 0, 7000
3816910484, 701, 0, 364, 1065, 1840, 9, 500, 14, 0, 7000
3816911549, 701, 0, 346, 1048, 1889, 9, 500, 14, 0, 7000
3816912597, 700, 0, 338, 1039, 1854, 9, 500, 14, 0, 7000
3816913636, 700, 0, 343, 1044, 1901, 9, 500, 14, 0, 7000
3816914680, 700, 0, 345, 1046, 1851, 9, 500, 14, 0, 7000
3816915726, 700, 0, 343, 1045, 1941, 9, 500, 14, 0, 7000
3816916771, 701, 0, 337, 1038, 1945, 9, 500, 14, 0, 7000
3816917809, 701, 0, 336, 1038, 1921, 9, 500, 14, 1, 7000
