Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3815771225, 800, 0, 85, 1066, 417, 9, 83, 16, 0, 1313
3815772291, 801, 0, 79, 1059, 424, 9, 85, 16, 0, 1344
3815773350, 752, 0, 86, 1006, 410, 9, 85, 15, 0, 1264
3815774356, 750, 0, 70, 1002, 393, 9, 83, 15, 1, 1241
3815775358, 751, 0, 83, 1007, 420, 9, 83, 15, 1, 1236
3815776365, 750, 0, 77, 1013, 419, 9, 82, 15, 1, 1230
3815777378, 751, 0, 78, 1006, 411, 9, 84, 15, 1, 1244
3815778384, 800, 0, 88, 1067, 439, 9, 85, 16, 1, 1346
3815779451, 751, 0, 72, 1005, 408, 9, 85, 15, 1, 1237
3815780456, 750, 0, 78, 1006, 399, 9, 82, 15, 1, 1230
3815781462, 750, 0, 82, 1006, 386, 9, 82, 15, 1, 1218
3815782468, 751, 0, 76, 1008, 375, 9, 80, 15, 1, 1192
3815783476, 751, 0, 74, 1013, 387, 9, 80, 15, 1, 1180
3815784490, 750, 0, 70, 1014, 359, 9, 77, 15, 1, 1129
3815785504, 750, 0, 68, 1014, 350, 9, 72, 15, 1, 1079
3815786518, 750, 0, 74, 1016, 356, 9, 72, 15, 1, 1079
3815787534, 750, 0, 69, 1022, 347, 9, 72, 15, 1, 1076
3815788556, 751, 0, 68, 1029, 342, 9, 71, 15, 1, 1048
3815789585, 750, 0, 69, 1016, 336, 9, 70, 15, 1, 1045
3815790601, 750, 0, 63, 1021, 323, 9, 69, 15, 1, 1018
3815791622, 752, 0, 57, 1027, 326, 9, 69, 15, 1, 1015
3815792649, 750, 0, 67, 1028, 338, 9, 69, 15, 1, 1028
3815793677, 751, 0, 61, 1032, 319, 9, 68, 15, 1, 1004
3815794709, 751, 0, 65, 1034, 331, 9, 68, 15, 1, 1004
3815795743, 751, 0, 61, 1024, 317, 9, 66, 15, 1, 979
3815796767, 751, 0, 62, 1029, 306, 9, 66, 15, 1, 963
3815797796, 751, 0, 55, 1033, 307, 9, 64, 15, 1, 945
3815798829, 750, 0, 62, 1037, 307, 9, 62, 15, 1, 915
3815799866, 750, 0, 65, 1044, 278, 9, 60, 15, 1, 880
3815800910, 752, 0, 57, 1035, 285, 9, 59, 15, 1, 884
3815801946, 751, 0, 58, 1046, 295, 9, 59, 15, 1, 871
3815802992, 750, 0, 54, 1046, 288, 9, 59, 15, 1, 871
3815804038, 751, 0, 57, 1047, 275, 9, 56, 15, 1, 831
3815805085, 750, 0, 53, 1042, 272, 9, 56, 15, 1, 834
3815806127, 752, 0, 53, 1046, 274, 9, 55, 15, 1, 825
3815807173, 750, 0, 52, 1042, 270, 9, 55, 15, 1, 811
3815808215, 750, 0, 50, 1044, 265, 9, 54, 15, 1, 797
3815809259, 750, 0, 48, 1048, 268, 9, 55, 15, 1, 811
3815810307, 751, 0, 54, 1046, 267, 9, 56, 15, 1, 827
3815811353, 751, 0, 49, 1051, 266, 9, 56, 15, 1, 818
3815812404, 751, 0, 52, 1052, 278, 9, 57, 15, 1, 836
3815813456, 751, 0, 56, 1052, 282, 9, 58, 15, 1, 866
3815814508, 750, 0, 61, 1052, 280, 9, 59, 15, 1, 871
3815815560, 751, 0, 54, 1052, 293, 9, 59, 15, 1, 874
3815816613, 751, 0, 50, 1064, 302, 9, 59, 15, 1, 874
3815817677, 751, 0, 56, 1064, 278, 9, 59, 15, 1, 870
3815818741, 750, 0, 45, 1062, 293, 9, 59, 15, 1, 861
3815819803, 750, 0, 43, 1060, 288, 9, 57, 15, 1, 846
3815820863, 750, 0, 47, 1056, 271, 9, 56, 15, 1, 830
3815821919, 750, 0, 47, 1063, 277, 9, 55, 15, 1, 822
3815822982, 750, 0, 46, 1063, 277, 9, 56, 15, 1, 829
3815824045, 750, 0, 52, 1064, 263, 9, 54, 15, 1, 810
3815825109, 752, 0, 49, 1068, 274, 9, 55, 15, 1, 814
3815826177, 700, 0, 47, 1003, 256, 9, 54, 14, 1, 756
3815827180, 701, 0, 48, 1007, 251, 9, 54, 14, 1, 733
3815828187, 750, 0, 44, 1070, 263, 9, 50, 15, 1, 749
3815829257, 702, 0, 44, 1013, 240, 9, 50, 14, 0, 685
3815830270, 700, 0, 40, 1006, 237, 9, 51, 14, 0, 705
3815831276, 750, 0, 46, 1068, 260, 9, 53, 15, 0, 780
3815832344, 750, 0, 50, 1061, 274, 9, 54, 15, 0, 805
3815833405, 751, 0, 51, 1072, 281, 9, 55, 15, 0, 815
3815834477, 751, 0, 44, 1067, 260, 9, 54, 15, 0, 785
3815835544, 750, 0, 48, 1059, 263, 9, 51, 15, 0, 757
3815836603, 752, 0, 43, 1060, 244, 9, 50, 15, 0, 748
3815837663, 700, 0, 46, 1003, 226, 9, 51, 14, 0, 698
3815838666, 750, 0, 50, 1066, 242, 9, 51, 15, 0, 754
3815839732, 750, 0, 41, 1065, 265, 9, 50, 15, 0, 745
3815840797, 753, 0, 42, 1063, 262, 9, 51, 15, 0, 762
3815841860, 752, 0, 48, 1071, 248, 9, 52, 15, 0, 774
3815842931, 750, 0, 52, 1072, 279, 9, 53, 15, 0, 792
3815844003, 700, 0, 50, 1009, 257, 9, 53, 14, 0, 742
