Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3820122306, 850, 0, 150, 1030, 590, 11, 120, 17, 1, 2024
3820123336, 850, 0, 148, 1021, 579, 11, 119, 17, 1, 2023
3820124357, 850, 0, 156, 1026, 592, 11, 121, 17, 1, 2039
3820125383, 851, 0, 145, 1029, 574, 11, 121, 17, 1, 2022
3820126412, 851, 0, 150, 1028, 576, 11, 121, 17, 1, 2039
3820127440, 851, 0, 146, 1022, 588, 11, 119, 17, 1, 2014
3820128462, 851, 0, 133, 1013, 554, 11, 118, 17, 1, 1994
3820129475, 850, 0, 146, 1031, 566, 11, 120, 17, 1, 2017
3820130506, 851, 0, 148, 1023, 593, 11, 121, 17, 1, 2047
3820131529, 851, 0, 136, 1032, 593, 11, 121, 17, 1, 2046
3820132561, 851, 0, 133, 1025, 590, 11, 121, 17, 1, 2033
3820133586, 850, 0, 143, 1021, 579, 11, 119, 17, 1, 2023
3820134609, 851, 0, 138, 1029, 581, 11, 120, 17, 1, 2030
3820135638, 850, 0, 151, 1034, 585, 11, 120, 17, 1, 2034
3820136672, 851, 0, 154, 1027, 559, 11, 120, 17, 0, 2024
3820137699, 850, 0, 149, 1029, 608, 11, 121, 17, 0, 2049
3820138728, 852, 0, 152, 1038, 632, 11, 122, 17, 0, 2062
3820139766, 850, 0, 154, 1030, 604, 11, 121, 17, 0, 2035
3820140796, 850, 0, 154, 1033, 590, 11, 122, 17, 0, 2059
3820141829, 850, 0, 151, 1020, 611, 11, 125, 17, 0, 2092
3820142849, 850, 0, 153, 1019, 604, 11, 127, 17, 0, 2125
3820143868, 850, 0, 160, 1027, 603, 11, 127, 17, 0, 2143
3820144895, 850, 0, 162, 1041, 624, 11, 127, 17, 0, 2146
3820145936, 851, 0, 146, 1020, 615, 11, 127, 17, 0, 2143
3820146956, 850, 0, 158, 1025, 612, 11, 126, 17, 0, 2130
3820147981, 850, 0, 166, 1043, 632, 11, 125, 17, 0, 2110
3820149025, 850, 0, 168, 1037, 621, 11, 125, 17, 0, 2111
3820150062, 851, 0, 166, 1039, 608, 11, 126, 17, 0, 2135
3820151101, 850, 0, 150, 1045, 628, 11, 126, 17, 0, 2127
3820152146, 850, 0, 151, 1040, 630, 11, 127, 17, 0, 2127
3820153186, 851, 0, 174, 1043, 639, 11, 128, 17, 0, 2168
3820154229, 850, 0, 144, 1045, 645, 11, 129, 17, 0, 2176
3820155274, 850, 0, 149, 1031, 614, 11, 129, 17, 0, 2107
3820156305, 850, 0, 151, 1029, 604, 10, 123, 17, 0, 2062
3820157334, 851, 0, 163, 1051, 647, 10, 123, 17, 1, 2088
3820158385, 850, 0, 144, 1028, 619, 10, 122, 17, 1, 2052
3820159413, 851, 0, 147, 1040, 630, 10, 122, 17, 1, 2061
3820160453, 850, 0, 155, 1046, 596, 10, 120, 17, 1, 2037
3820161499, 851, 0, 161, 1038, 623, 10, 123, 17, 1, 2070
3820162537, 850, 0, 142, 1041, 622, 10, 122, 17, 1, 2071
3820163578, 850, 0, 152, 1038, 588, 10, 123, 17, 1, 2083
3820164616, 850, 0, 146, 1039, 614, 10, 127, 17, 1, 2142
3820165655, 850, 0, 141, 1031, 623, 10, 127, 17, 1, 2159
3820166686, 850, 0, 148, 1029, 616, 10, 127, 17, 1, 2151
3820167715, 850, 0, 153, 1027, 630, 10, 127, 17, 1, 2152
3820168742, 850, 0, 151, 1027, 633, 10, 129, 17, 1, 2167
3820169769, 850, 0, 159, 1037, 639, 10, 130, 17, 1, 2206
3820170806, 850, 0, 155, 1026, 634, 10, 130, 17, 1, 2180
3820171832, 852, 0, 157, 1024, 619, 10, 129, 17, 1, 2167
3820172857, 852, 0, 145, 1023, 614, 10, 126, 17, 1, 2124
3820173880, 850, 0, 147, 1024, 581, 10, 124, 17, 1, 2080
3820174904, 851, 0, 140, 1035, 600, 10, 122, 17, 1, 2034
3820175939, 850, 0, 139, 1022, 591, 10, 122, 17, 1, 2043
3820176962, 851, 0, 139, 1024, 593, 10, 122, 17, 1, 2043
3820177986, 851, 0, 126, 1032, 586, 10, 119, 17, 1, 2002
3820179018, 851, 0, 148, 1025, 586, 10, 122, 17, 1, 2037
3820180043, 850, 0, 154, 1043, 597, 10, 123, 17, 1, 2084
3820181086, 851, 0, 153, 1024, 585, 10, 123, 17, 1, 2080
3820182110, 850, 0, 137, 1034, 603, 10, 122, 17, 1, 2051
3820183144, 851, 0, 147, 1029, 600, 10, 120, 17, 1, 2031
3820184173, 851, 0, 143, 1032, 595, 10, 120, 17, 1, 2025
3820185205, 850, 0, 141, 1037, 581, 10, 119, 17, 1, 2012
3820186242, 850, 0, 132, 1028, 580, 10, 119, 17, 1, 2015
3820187270, 853, 0, 133, 1045, 571, 10, 118, 17, 1, 1968
3820188315, 851, 0, 135, 1035, 565, 10, 115, 17, 1, 1931
3820189350, 850, 0, 128, 1034, 542, 10, 112, 17, 1, 1880
3820190384, 850, 0, 125, 1042, 548, 10, 110, 17, 1, 1852
3820191426, 851, 0, 126, 1037, 521, 10, 108, 17, 1, 1821
3820192464, 851, 0, 118, 1035, 529, 10, 108, 17, 1, 1828
3820193499, 851, 0, 144, 1035, 517, 10, 106, 17, 1, 1787
3820194535, 850, 0, 141, 1044, 522, 10, 108, 17, 1, 1811
3820195580, 850, 0, 125, 1052, 537, 10, 108, 17, 1, 1817
3820196632, 851, 0, 132, 1050, 525, 10, 108, 17, 1, 1822
3820197682, 850, 0, 130, 1058, 525, 10, 107, 17, 1, 1809
3820198740, 850, 0, 128, 1048, 509, 10, 105, 17, 1, 1769
3820199788, 850, 0, 121, 1057, 523, 10, 105, 17, 1, 1769
3820200845, 851, 0, 128, 1059, 498, 10, 105, 17, 1, 1776
3820201904, 850, 0, 131, 1054, 512, 10, 104, 17, 1, 1744
3820202958, 800, 0, 120, 1002, 478, 10, 102, 16, 1, 1624
3820203960, 850, 0, 124, 1056, 487, 10, 101, 17, 1, 1689
3820205016, 850, 0, 119, 1059, 499, 10, 99, 17, 1, 1671
3820206075, 801, 0, 110, 1001, 441, 10, 98, 16, 1, 1524
