Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3820098658, 851, 0, 139, 1023, 565, 12, 116, 17, 1, 1964
3820099681, 851, 0, 140, 1015, 554, 12, 116, 17, 1, 1959
3820100696, 850, 0, 144, 1030, 552, 12, 114, 17, 1, 1931
3820101726, 851, 0, 142, 1022, 550, 12, 113, 17, 1, 1907
3820102748, 851, 0, 143, 1033, 559, 12, 113, 17, 1, 1905
3820103781, 851, 0, 149, 1024, 547, 12, 112, 17, 1, 1888
3820104805, 850, 0, 172, 1035, 576, 14, 127, 17, 1, 2028
3820105840, 852, 0, 154, 1028, 620, 14, 127, 17, 1, 2141
3820106868, 850, 0, 156, 1026, 587, 14, 124, 17, 1, 2068
3820107895, 851, 0, 146, 1024, 585, 14, 120, 17, 1, 1995
3820108919, 851, 0, 151, 1032, 561, 14, 115, 17, 1, 1946
3820109952, 850, 0, 142, 1030, 536, 14, 110, 17, 1, 1859
3820110982, 851, 0, 130, 1029, 542, 14, 110, 17, 1, 1853
3820112011, 851, 0, 140, 1034, 540, 14, 110, 17, 1, 1856
3820113045, 851, 0, 141, 1027, 520, 14, 110, 17, 1, 1855
3820114072, 850, 0, 136, 1033, 529, 14, 110, 17, 1, 1857
3820115105, 850, 0, 159, 1036, 590, 15, 123, 17, 1, 2019
3820116141, 850, 0, 164, 1041, 592, 15, 122, 17, 1, 2040
3820117182, 851, 0, 147, 1020, 592, 15, 123, 17, 1, 2072
3820118202, 851, 0, 153, 1025, 585, 15, 121, 17, 1, 2041
3820119227, 850, 0, 146, 1021, 585, 15, 120, 17, 1, 2029
3820120248, 851, 0, 143, 1026, 571, 15, 120, 17, 1, 2004
3820121274, 851, 0, 135, 1032, 559, 15, 116, 17, 1, 1961
3820122306, 850, 0, 149, 1030, 581, 15, 116, 17, 1, 1957
3820123336, 850, 0, 150, 1021, 560, 15, 114, 17, 1, 1935
3820124357, 852, 0, 140, 1026, 558, 15, 115, 17, 1, 1932
3820125383, 851, 0, 147, 1029, 536, 15, 113, 17, 1, 1897
3820126412, 850, 0, 146, 1028, 550, 15, 113, 17, 1, 1909
3820127440, 851, 0, 146, 1022, 549, 15, 113, 17, 1, 1921
3820128462, 852, 0, 135, 1013, 542, 15, 114, 17, 1, 1927
3820129475, 851, 0, 152, 1031, 541, 15, 115, 17, 1, 1918
3820130506, 850, 0, 138, 1023, 566, 15, 115, 17, 1, 1926
3820131529, 851, 0, 147, 1032, 555, 15, 113, 17, 1, 1902
3820132561, 852, 0, 153, 1025, 542, 15, 114, 17, 1, 1911
3820133586, 850, 0, 144, 1022, 540, 15, 111, 17, 1, 1855
3820134609, 851, 0, 125, 1029, 505, 15, 107, 17, 1, 1789
3820135638, 851, 0, 138, 1034, 524, 15, 105, 17, 1, 1779
3820136672, 850, 0, 129, 1026, 490, 15, 105, 17, 0, 1753
3820137699, 851, 0, 139, 1029, 536, 15, 106, 17, 0, 1772
3820138728, 850, 0, 121, 1038, 541, 15, 106, 17, 0, 1791
3820139766, 850, 0, 140, 1030, 513, 15, 104, 17, 0, 1757
3820140796, 850, 0, 132, 1033, 505, 15, 104, 17, 0, 1728
3820141829, 850, 0, 133, 1020, 520, 15, 107, 17, 0, 1785
3820142849, 850, 0, 132, 1019, 509, 15, 106, 17, 0, 1800
3820143868, 850, 0, 133, 1027, 507, 15, 107, 17, 0, 1814
3820144895, 850, 0, 153, 1041, 534, 15, 108, 17, 0, 1820
3820145936, 850, 0, 134, 1020, 528, 15, 108, 17, 0, 1820
3820146956, 850, 0, 139, 1025, 525, 15, 109, 17, 0, 1822
3820147981, 851, 0, 138, 1043, 541, 15, 111, 17, 0, 1834
3820149025, 850, 0, 148, 1037, 580, 15, 119, 17, 0, 1962
3820150062, 850, 0, 154, 1039, 576, 15, 125, 17, 0, 2060
3820151101, 850, 0, 159, 1045, 666, 15, 135, 17, 0, 2244
3820152146, 850, 0, 182, 1040, 704, 15, 152, 17, 0, 2464
3820153186, 850, 0, 180, 1043, 762, 15, 159, 17, 0, 2644
3820154229, 851, 0, 180, 1045, 787, 15, 164, 17, 0, 2720
3820155274, 851, 0, 163, 1031, 661, 15, 165, 17, 0, 2273
3820156305, 850, 0, 163, 1029, 645, 14, 136, 17, 0, 2263
3820157334, 851, 0, 163, 1051, 697, 14, 137, 17, 1, 2316
3820158385, 850, 0, 153, 1028, 654, 14, 133, 17, 1, 2172
3820159413, 851, 0, 161, 1040, 634, 14, 126, 17, 1, 2072
3820160453, 850, 0, 141, 1046, 570, 14, 117, 17, 1, 1950
3820161499, 850, 0, 140, 1037, 570, 14, 112, 17, 1, 1879
3820162537, 851, 0, 124, 1041, 504, 14, 107, 17, 1, 1719
3820163578, 850, 0, 133, 1038, 454, 14, 97, 17, 1, 1617
3820164616, 851, 0, 118, 1039, 464, 15, 107, 17, 1, 1617
3820165655, 851, 0, 137, 1031, 488, 15, 107, 17, 1, 1757
3820166686, 851, 0, 132, 1029, 479, 15, 101, 17, 1, 1690
3820167715, 850, 0, 135, 1027, 506, 15, 102, 17, 1, 1675
3820168742, 850, 0, 129, 1027, 466, 15, 97, 17, 1, 1618
3820169769, 852, 0, 121, 1037, 475, 15, 96, 17, 1, 1614
3820170806, 851, 0, 118, 1026, 456, 15, 96, 17, 1, 1617
3820171832, 850, 0, 122, 1024, 460, 15, 94, 17, 1, 1595
3820172857, 851, 0, 123, 1023, 464, 15, 97, 17, 1, 1628
3820173880, 850, 0, 125, 1024, 457, 15, 97, 17, 1, 1608
3820174904, 852, 0, 135, 1035, 461, 15, 94, 17, 1, 1588
3820175939, 850, 0, 126, 1022, 459, 15, 95, 17, 1, 1579
3820176962, 850, 0, 111, 1024, 450, 15, 92, 17, 1, 1551
3820177986, 850, 0, 119, 1032, 448, 15, 92, 17, 1, 1549
3820179018, 850, 0, 120, 1025, 435, 15, 90, 17, 1, 1529
3820180043, 850, 0, 113, 1043, 442, 15, 90, 17, 1, 1524
3820181086, 850, 0, 121, 1024, 433, 15, 93, 17, 1, 1541
3820182110, 850, 0, 118, 1034, 469, 15, 94, 17, 1, 1580
3820183144, 851, 0, 114, 1029, 461, 15, 94, 17, 1, 1593
3820184173, 851, 0, 125, 1032, 450, 15, 93, 17, 1, 1558
3820185205, 851, 0, 100, 1037, 434, 15, 92, 17, 1, 1544
3820186242, 851, 0, 113, 1028, 426, 15, 92, 17, 1, 1527
3820187270, 850, 0, 119, 1045, 455, 15, 92, 17, 1, 1553
3820188315, 851, 0, 102, 1035, 449, 15, 92, 17, 1, 1547
3820189350, 850, 0, 112, 1034, 448, 15, 93, 17, 1, 1568
3820190384, 850, 0, 104, 1042, 454, 15, 92, 17, 1, 1556
3820191426, 851, 0, 110, 1037, 457, 15, 94, 17, 1, 1589
3820192464, 850, 0, 130, 1035, 449, 15, 95, 17, 1, 1598
3820193499, 850, 0, 125, 1035, 477, 15, 96, 17, 1, 1610
3820194535, 850, 0, 110, 1044, 465, 15, 94, 17, 1, 1542
3820195580, 851, 1, 109, 1052, 434, 15, 89, 17, 1, 1497
3820196632, 850, 0, 111, 1050, 441, 15, 90, 17, 1, 1510
3820197682, 851, 0, 117, 1058, 452, 15, 90, 17, 1, 1523
3820198740, 850, 0, 113, 1048, 445, 15, 89, 17, 1, 1493
3820199788, 850, 0, 117, 1057, 431, 15, 88, 17, 1, 1473
3820200845, 850, 0, 114, 1059, 421, 15, 88, 17, 1, 1478
3820201904, 850, 0, 114, 1054, 430, 15, 89, 17, 1, 1462
3820202958, 801, 0, 113, 1002, 418, 15, 89, 16, 1, 1405
3820203960, 850, 0, 111, 1056, 440, 15, 89, 17, 1, 1493
3820205016, 850, 0, 97, 1059, 442, 15, 89, 17, 1, 1480
3820206075, 801, 0, 118, 1002, 428, 15, 92, 16, 1, 1434
3820207077, 801, 0, 108, 1002, 425, 15, 91, 16, 1, 1442
3820208079, 851, 0, 118, 1060, 453, 15, 91, 17, 1, 1535
3820209139, 801, 0, 110, 1010, 430, 15, 91, 16, 1, 1444
3820210149, 800, 0, 107, 1009, 429, 15, 90, 16, 1, 1440
3820211158, 800, 0, 103, 1015, 419, 15, 90, 16, 1, 1389
3820212173, 802, 0, 90, 1012, 409, 15, 85, 16, 1, 1342
3820213185, 800, 0, 94, 1008, 395, 15, 84, 16, 1, 1327
3820214193, 800, 0, 99, 1025, 384, 15, 81, 16, 1, 1283
3820215218, 800, 0, 87, 1015, 372, 15, 78, 16, 1, 1248
3820216233, 800, 0, 94, 1018, 369, 15, 77, 16, 1, 1217
3820217251, 800, 0, 89, 1016, 350, 15, 74, 16, 1, 1162
3820218267, 800, 0, 86, 1023, 348, 15, 72, 16, 1, 1140
3820219290, 800, 0, 89, 1026, 344, 15, 72, 16, 1, 1147
3820220316, 800, 0, 87, 1032, 356, 15, 73, 16, 1, 1163
3820221348, 802, 0, 83, 1036, 379, 15, 73, 16, 0, 1168
3820222384, 800, 0, 85, 1024, 360, 15, 73, 16, 0, 1162
3820223408, 800, 0, 86, 1029, 361, 15, 75, 16, 0, 1170
3820224437, 800, 0, 87, 1024, 377, 15, 77, 16, 0, 1219
3820225461, 802, 0, 90, 1022, 383, 15, 78, 16, 0, 1237
3820226484, 800, 0, 106, 1032, 382, 15, 79, 16, 0, 1247
3820227517, 800, 0, 98, 1019, 383, 15, 80, 16, 0, 1274
3820228536, 801, 0, 94, 1020, 391, 15, 80, 16, 0, 1274
3820229556, 801, 0, 87, 1018, 375, 15, 79, 16, 0, 1254
3820230574, 800, 0, 91, 1010, 380, 15, 79, 16, 0, 1260
3820231584, 800, 0, 96, 1013, 385, 15, 80, 16, 0, 1260
3820232597, 802, 0, 100, 1007, 382, 15, 80, 16, 0, 1267
3820233604, 850, 0, 100, 1067, 407, 15, 81, 17, 0, 1370
3820234671, 802, 0, 91, 1009, 389, 15, 81, 16, 0, 1282
3820235680, 800, 0, 92, 1008, 391, 15, 84, 16, 0, 1309
3820236688, 800, 0, 101, 1002, 405, 15, 86, 16, 0, 1355
3820237690, 800, 0, 107, 1006, 415, 15, 87, 16, 0, 1378
3820238696, 800, 0, 109, 1006, 423, 15, 90, 16, 0, 1424
3820239702, 852, 0, 105, 1064, 460, 15, 90, 17, 0, 1526
3820240766, 851, 0, 109, 1063, 456, 15, 92, 17, 1, 1537
3820241829, 800, 0, 103, 1006, 450, 15, 91, 16, 1, 1444
3820242835, 801, 0, 100, 1001, 449, 15, 90, 16, 1, 1428
3820243836, 800, 0, 94, 1003, 432, 15, 88, 16, 1, 1392
3820244839, 802, 0, 101, 1007, 425, 15, 86, 16, 1, 1361
3820245846, 851, 0, 101, 1048, 423, 15, 85, 17, 1, 1428
3820246894, 851, 0, 103, 1044, 420, 15, 83, 17, 1, 1391
3820247938, 850, 0, 109, 1045, 404, 15, 81, 17, 1, 1369
3820248983, 850, 0, 94, 1048, 387, 15, 80, 17, 1, 1350
3820250032, 850, 0, 92, 1047, 390, 15, 79, 17, 1, 1313
3820251079, 850, 0, 98, 1045, 366, 15, 75, 17, 1, 1274
3820252124, 850, 0, 97, 1055, 380, 15, 75, 17, 1, 1260
3820253179, 850, 0, 100, 1057, 357, 15, 73, 17, 1, 1220
3820254236, 802, 0, 80, 1003, 339, 15, 71, 16, 1, 1119
3820255239, 800, 0, 81, 1004, 330, 15, 69, 16, 1, 1100
3820256244, 851, 0, 92, 1053, 335, 15, 71, 17, 1, 1192
3820257297, 850, 0, 101, 1063, 363, 15, 71, 17, 1, 1199
3820258360, 800, 0, 78, 1007, 336, 15, 70, 16, 1, 1110
3820259367, 800, 0, 87, 1023, 332, 15, 73, 16, 1, 1138
3820260390, 851, 0, 82, 1062, 360, 15, 73, 17, 1, 1232
3820261452, 802, 0, 83, 1002, 338, 15, 72, 16, 1, 1140
3820262454, 801, 0, 86, 1014, 324, 15, 70, 16, 1, 1117
3820263468, 800, 0, 75, 1002, 329, 15, 70, 16, 1, 1119
3820264470, 802, 0, 89, 1010, 337, 15, 71, 16, 1, 1118
3820265480, 801, 0, 80, 1015, 323, 15, 70, 16, 1, 1105
3820266495, 800, 0, 93, 1016, 320, 15, 69, 16, 1, 1103
3820267512, 800, 0, 80, 1006, 325, 15, 70, 16, 1, 1109
3820268518, 800, 0, 75, 1015, 319, 15, 69, 16, 1, 1050
3820269533, 800, 0, 79, 1019, 309, 15, 64, 16, 1, 993
3820270552, 801, 0, 69, 1024, 291, 15, 61, 16, 1, 962
3820271576, 801, 0, 79, 1028, 289, 15, 61, 16, 1, 955
3820272604, 800, 0, 72, 1019, 297, 15, 63, 16, 1, 989
3820273623, 800, 0, 74, 1022, 293, 15, 61, 16, 1, 974
3820274646, 800, 0, 73, 1025, 275, 15, 61, 16, 1, 975
3820275671, 800, 0, 67, 1031, 275, 15, 60, 16, 1, 935
3820276702, 802, 0, 68, 1034, 282, 15, 56, 16, 1, 886
3820277736, 800, 0, 77, 1032, 276, 15, 56, 16, 1, 884
3820278769, 800, 0, 71, 1044, 261, 15, 55, 16, 1, 854
3820279813, 801, 0, 56, 1039, 239, 15, 52, 16, 1, 809
3820280852, 801, 0, 63, 1045, 238, 15, 49, 16, 1, 784
3820281897, 800, 0, 61, 1041, 239, 15, 49, 16, 1, 776
3820282938, 801, 0, 59, 1047, 253, 15, 48, 16, 1, 757
3820283986, 800, 0, 52, 1053, 226, 15, 47, 16, 1, 741
3820285039, 800, 0, 56, 1046, 212, 15, 46, 16, 1, 724
3820286085, 801, 0, 59, 1056, 211, 15, 45, 16, 1, 694
3820287141, 802, 0, 51, 1058, 218, 15, 43, 16, 1, 660
3820288199, 801, 0, 45, 1066, 200, 15, 41, 16, 1, 634
3820289266, 801, 0, 44, 1063, 181, 15, 38, 16, 1, 595
3820290329, 800, 0, 46, 1066, 192, 15, 36, 16, 1, 574
3820291395, 752, 0, 44, 1004, 158, 15, 34, 15, 0, 501
3820292399, 801, 0, 47, 1063, 178, 15, 37, 16, 0, 575
3820293462, 801, 0, 41, 1064, 184, 15, 37, 16, 0, 592
3820294526, 802, 0, 50, 1059, 205, 15, 39, 16, 0, 612
3820295585, 801, 0, 46, 1063, 196, 15, 40, 16, 0, 626
3820296648, 801, 0, 45, 1052, 205, 15, 41, 16, 0, 650
3820297701, 802, 0, 43, 1049, 210, 15, 41, 16, 0, 656
3820298750, 800, 0, 51, 1049, 209, 15, 43, 16, 0, 666
3820299799, 801, 0, 51, 1052, 213, 15, 44, 16, 0, 699
3820300851, 800, 0, 54, 1048, 217, 15, 44, 16, 0, 704
3820301899, 801, 0, 50, 1041, 228, 15, 46, 16, 0, 721
3820302940, 800, 0, 54, 1044, 240, 15, 47, 16, 0, 751
3820303984, 800, 0, 55, 1037, 238, 15, 48, 16, 0, 757
3820305021, 802, 0, 53, 1030, 241, 15, 48, 16, 0, 768
3820306051, 800, 0, 53, 1039, 237, 15, 49, 16, 0, 770
3820307091, 802, 0, 53, 1035, 231, 15, 47, 16, 0, 752
3820308126, 800, 0, 60, 1032, 246, 15, 51, 16, 0, 788
3820309159, 801, 0, 68, 1036, 263, 15, 52, 16, 0, 817
3820310195, 800, 0, 62, 1038, 252, 15, 53, 16, 0, 831
3820311233, 801, 1, 68, 1025, 273, 15, 56, 16, 1, 880
3820312258, 800, 0, 63, 1029, 267, 15, 55, 16, 1, 836
3820313287, 800, 0, 57, 1032, 248, 15, 50, 16, 1, 792
3820314320, 800, 0, 62, 1032, 258, 15, 49, 16, 1, 767
3820315353, 800, 0, 61, 1034, 239, 15, 47, 16, 1, 733
3820316387, 802, 0, 53, 1034, 221, 15, 44, 16, 1, 693
3820317421, 801, 0, 47, 1046, 205, 15, 42, 16, 1, 658
3820318468, 801, 0, 44, 1047, 192, 15, 41, 16, 1, 646
3820319515, 802, 0, 51, 1046, 201, 15, 40, 16, 1, 640
3820320561, 801, 0, 50, 1050, 205, 15, 40, 16, 1, 614
3820321611, 800, 0, 48, 1052, 187, 15, 38, 16, 1, 594
3820322663, 801, 0, 47, 1066, 182, 15, 36, 16, 1, 566
3820323729, 800, 0, 52, 1058, 187, 15, 36, 16, 1, 561
3820324787, 800, 0, 40, 1067, 174, 15, 35, 16, 1, 544
3820325854, 750, 0, 38, 1006, 156, 15, 33, 15, 1, 481
3820326861, 750, 0, 38, 1003, 155, 15, 33, 15, 1, 482
3820327864, 750, 0, 41, 1014, 159, 15, 33, 15, 1, 495
3820328878, 750, 0, 43, 1010, 156, 15, 33, 15, 1, 478
3820329888, 750, 0, 45, 1027, 152, 15, 31, 15, 1, 463
3820330915, 752, 0, 33, 1027, 146, 15, 30, 15, 1, 433
3820331942, 751, 0, 35, 1022, 133, 15, 27, 15, 1, 387
3820332964, 750, 0, 31, 1044, 112, 15, 23, 15, 1, 330
3820334008, 750, 0, 26, 1031, 104, 15, 21, 15, 1, 305
3820335039, 750, 0, 28, 1031, 96, 15, 20, 15, 1, 294
3820336070, 750, 0, 27, 1044, 81, 15, 18, 15, 1, 262
3820337114, 751, 0, 21, 1067, 87, 15, 17, 15, 1, 242
3820338181, 751, 0, 27, 1052, 83, 15, 16, 15, 1, 240
3820339235, 753, 0, 25, 1065, 75, 15, 16, 15, 1, 229
3820340300, 751, 0, 25, 1055, 69, 15, 14, 15, 1, 198
3820341355, 751, 0, 22, 1037, 64, 15, 13, 15, 1, 195
3820342392, 751, 0, 24, 1051, 64, 15, 13, 15, 1, 190
3820343443, 750, 0, 20, 1048, 53, 15, 12, 15, 1, 169
3820344491, 750, 0, 14, 1057, 51, 15, 11, 15, 1, 153
3820345548, 750, 0, 23, 1062, 54, 15, 10, 15, 1, 150
3820346610, 750, 0, 18, 1066, 49, 15, 10, 15, 1, 145
3820347676, 751, 0, 14, 1054, 40, 15, 8, 15, 1, 120
3820348730, 750, 0, 16, 1058, 43, 15, 8, 15, 1, 120
3820349788, 751, 0, 12, 1064, 36, 15, 7, 15, 1, 105
3820350852, 750, 0, 12, 1057, 31, 15, 7, 15, 1, 93
3820351910, 751, 0, 9, 1065, 31, 15, 6, 15, 1, 90
3820352975, 701, 0, 8, 1001, 25, 15, 5, 14, 1, 70
3820353976, 750, 0, 12, 1067, 28, 15, 5, 15, 1, 75
3820355044, 700, 0, 12, 1002, 25, 15, 5, 14, 1, 69
3820356046, 701, 0, 10, 1001, 11, 15, 4, 14, 1, 43
3820357047, 701, 0, 4, 1013, 6, 15, 2, 14, 1, 15
3820358060, 701, 0, 2, 1014, 4, 15, 1, 14, 1, 14
3820359074, 701, 0, 4, 1008, 5, 15, 1, 14, 1, 14
3820360082, 700, 0, 3, 1010, 5, 15, 1, 14, 1, 14
3820361092, 700, 0, 7, 1013, 5, 15, 1, 14, 1, 14
3820362105, 700, 0, 2, 1012, 3, 15, 1, 14, 1, 6
3820363117, 700, 0, 0, 1019, 0, 15, 0, 14, 1, 0
3820364136, 701, 0, 0, 1023, 0, 15, 0, 14, 1, 0
3820365159, 700, 0, 0, 1024, 0, 15, 0, 14, 1, 0
3820366183, 700, 0, 0, 1029, 0, 15, 0, 14, 1, 0
3820367212, 700, 0, 0, 1023, 0, 15, 0, 14, 1, 0
3820368235, 701, 0, 0, 1027, 0, 15, 0, 14, 1, 0
3820369262, 700, 0, 0, 1040, 0, 15, 0, 14, 1, 0
3820370302, 700, 0, 0, 1060, 0, 15, 0, 14, 1, 0
3820371363, 700, 0, 0, 1039, 0, 15, 0, 14, 1, 0
3820372402, 700, 0, 0, 1039, 0, 15, 0, 14, 0, 0
3820373441, 702, 0, 0, 1039, 0, 15, 0, 14, 0, 0
3820374480, 700, 0, 0, 1030, 0, 15, 0, 14, 0, 0
3820375510, 701, 0, 0, 1027, 0, 15, 0, 14, 0, 0
3820376537, 700, 0, 0, 1019, 0, 15, 0, 14, 0, 0
3820377556, 701, 0, 0, 1022, 0, 15, 0, 14, 0, 0
3820378578, 700, 0, 0, 1014, 0, 15, 0, 14, 0, 0
3820379592, 700, 0, 0, 1012, 0, 15, 0, 14, 0, 0
3820380604, 701, 0, 0, 1012, 0, 15, 0, 14, 0, 0
3820381616, 700, 0, 0, 1013, 0, 15, 0, 14, 0, 0
3820382629, 700, 0, 0, 1005, 0, 15, 0, 14, 0, 0
3820383634, 701, 0, 2, 1004, 1, 15, 1, 14, 0, 5
3820384638, 751, 0, 5, 1071, 5, 15, 1, 15, 0, 15
3820385709, 702, 0, 6, 1003, 4, 15, 1, 14, 0, 14
3820386712, 750, 0, 5, 1070, 6, 15, 1, 15, 0, 15
3820387783, 701, 0, 4, 1001, 5, 15, 1, 14, 0, 14
3820388784, 700, 0, 12, 1004, 13, 15, 4, 14, 0, 44
3820389788, 752, 0, 12, 1069, 20, 15, 4, 15, 0, 60
3820390857, 750, 0, 13, 1064, 29, 15, 9, 15, 0, 99
3820391921, 750, 0, 21, 1059, 54, 15, 11, 15, 1, 155
3820392980, 750, 0, 21, 1061, 51, 15, 11, 15, 1, 144
3820394041, 700, 0, 13, 1002, 31, 15, 7, 14, 1, 82
3820395044, 752, 0, 12, 1072, 22, 15, 5, 15, 1, 63
3820396116, 700, 0, 5, 1010, 12, 15, 3, 14, 1, 25
3820397126, 700, 0, 8, 1008, 5, 15, 1, 14, 1, 14
3820398134, 701, 0, 0, 1004, 1, 15, 0, 14, 1, 0
3820399138, 703, 0, 0, 1010, 0, 15, 0, 14, 1, 0
3820400149, 701, 0, 0, 1011, 0, 15, 0, 14, 1, 0
3820401160, 701, 0, 0, 1010, 0, 15, 0, 14, 1, 0
3820402170, 700, 0, 0, 1013, 0, 15, 0, 14, 1, 0
3820403184, 700, 0, 0, 1014, 0, 15, 0, 14, 1, 0
3820404198, 701, 0, 0, 1009, 0, 15, 0, 14, 1, 0
3820405207, 700, 0, 0, 1017, 0, 15, 0, 14, 1, 0
3820406224, 701, 0, 0, 1017, 0, 15, 0, 14, 1, 0
3820407241, 702, 0, 0, 1027, 0, 15, 0, 14, 1, 0
3820408268, 700, 0, 0, 1023, 0, 15, 0, 14, 1, 0
3820409291, 702, 0, 0, 1030, 0, 15, 0, 14, 1, 0
3820410321, 700, 0, 0, 1031, 0, 15, 0, 14, 1, 0
3820411352, 701, 0, 0, 1030, 0, 15, 0, 14, 1, 0
3820412382, 700, 0, 0, 1035, 0, 15, 0, 14, 1, 0
3820413417, 700, 0, 0, 1040, 0, 15, 0, 14, 1, 0
3820414457, 701, 0, 0, 1033, 0, 15, 0, 14, 1, 0
3820415490, 701, 0, 0, 1039, 0, 15, 0, 14, 1, 0
3820416529, 700, 0, 0, 1039, 0, 15, 0, 14, 1, 0
3820417568, 703, 0, 0, 1040, 0, 15, 0, 14, 1, 0
3820418608, 701, 0, 0, 1042, 0, 15, 0, 14, 1, 0
3820419650, 700, 0, 0, 1048, 0, 15, 0, 14, 1, 0
3820420698, 702, 0, 0, 1045, 0, 15, 0, 14, 1, 0
3820421743, 700, 0, 0, 1041, 0, 15, 0, 14, 1, 0
3820422784, 700, 0, 1, 1040, 0, 15, 0, 14, 1, 0
3820423824, 700, 0, 0, 1043, 0, 15, 0, 14, 1, 0
3820424867, 704, 0, 0, 1046, 0, 15, 0, 14, 1, 0
